category,comment/name,DOI,units,temperature,cation1,cation2,cation3,cation4,anion1,anion2,anion3,anion4,solvent1,solvent2,solvent3,solvent4,cation1_conc,cation2_conc,cation3_conc,cation4_conc,anion1_conc,anion2_conc,anion3_conc,anion4_conc,solvent1_ratio,solvent2_ratio,solvent3_ratio,solvent4_ratio
random,random-5-maxT-highconc,,mass,356.59833333333324,O2V+,Mn+2,C9H20N+piper,,BF4-,C2H3O2-,I-,,C5H5N,CCl4,,,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0549088156886316,0.0549088156886316,0.0274544078443158,0.0274544078443158,,2.0,1.0,,
random,random-5-minT-lowconc,,mass,249.82999999999998,O2V+,Mn+2,C9H20N+piper,,BF4-,C2H3O2-,I-,,C5H5N,CCl4,,,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.025835012045542713,0.025835012045542713,0.012917506022771356,0.012917506022771356,,2.0,1.0,,
random,random-5-maxT-lowconc,,mass,356.59833333333324,O2V+,Mn+2,C9H20N+piper,,BF4-,C2H3O2-,I-,,C5H5N,CCl4,,,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.025835012045542713,0.025835012045542713,0.012917506022771356,0.012917506022771356,,2.0,1.0,,
random,random-6-minT-highconc,,mass,334.1216666666666,Fe+3,Ni+2,Ag+,C9H18NO+,O4S-2,,,,C6H4O4,C6H6,C4H6O3,,0.016015071242517546,0.016015071242517546,0.06406028497007019,0.016015071242517546,0.08007535621258774,,,,2.0,1.5,1.0,
random,random-6-maxT-highconc,,mass,387.2833333333333,Fe+3,Ni+2,Ag+,C9H18NO+,O4S-2,,,,C6H4O4,C6H6,C4H6O3,,0.016015071242517546,0.016015071242517546,0.06406028497007019,0.016015071242517546,0.08007535621258774,,,,2.0,1.5,1.0,
random,random-6-minT-lowconc,,mass,334.1216666666666,Fe+3,Ni+2,Ag+,C9H18NO+,O4S-2,,,,C6H4O4,C6H6,C4H6O3,,0.007535211846616624,0.007535211846616624,0.030140847386466496,0.007535211846616624,0.03767605923308313,,,,2.0,1.5,1.0,
random,random-6-maxT-lowconc,,mass,387.2833333333333,Fe+3,Ni+2,Ag+,C9H18NO+,O4S-2,,,,C6H4O4,C6H6,C4H6O3,,0.007535211846616624,0.007535211846616624,0.030140847386466496,0.007535211846616624,0.03767605923308313,,,,2.0,1.5,1.0,
random,random-7-minT-highconc,,mass,306.075,C8H20NO+,,,,CHO3-,NO3-,CO3-2,,C2H6OS,,,,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,1.0,,,
random,random-7-maxT-highconc,,mass,438.9,C8H20NO+,,,,CHO3-,NO3-,CO3-2,,C2H6OS,,,,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,1.0,,,
random,random-7-minT-lowconc,,mass,306.075,C8H20NO+,,,,CHO3-,NO3-,CO3-2,,C2H6OS,,,,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,1.0,,,
random,random-7-maxT-lowconc,,mass,438.9,C8H20NO+,,,,CHO3-,NO3-,CO3-2,,C2H6OS,,,,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,1.0,,,
random,random-8-minT-highconc,,mass,324.45,Cu+,OV+2,C4H12N+,C3H8NO+,CH3O-,AsF6-,CHO3-,,C3H3FO3,,,,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.06406028497007019,0.02135342832335673,0.02135342832335673,,1.0,,,
random,random-8-maxT-highconc,,mass,449.34999999999997,Cu+,OV+2,C4H12N+,C3H8NO+,CH3O-,AsF6-,CHO3-,,C3H3FO3,,,,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.06406028497007019,0.02135342832335673,0.02135342832335673,,1.0,,,
random,random-8-minT-lowconc,,mass,324.45,Cu+,OV+2,C4H12N+,C3H8NO+,CH3O-,AsF6-,CHO3-,,C3H3FO3,,,,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.030140847386466496,0.010046949128822166,0.010046949128822166,,1.0,,,
random,random-8-maxT-lowconc,,mass,449.34999999999997,Cu+,OV+2,C4H12N+,C3H8NO+,CH3O-,AsF6-,CHO3-,,C3H3FO3,,,,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.030140847386466496,0.010046949128822166,0.010046949128822166,,1.0,,,
random,random-9-minT-highconc,,mass,225.75,Li+,C8H20P+,Fe+2,C8H18N+,F-,,,,C4H10O2,,,,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.10676714161678366,,,,1.0,,,
random,random-9-maxT-highconc,,mass,340.09999999999997,Li+,C8H20P+,Fe+2,C8H18N+,F-,,,,C4H10O2,,,,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.10676714161678366,,,,1.0,,,
random,random-9-minT-lowconc,,mass,225.75,Li+,C8H20P+,Fe+2,C8H18N+,F-,,,,C4H10O2,,,,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.05023474564411083,,,,1.0,,,
random,random-9-maxT-lowconc,,mass,340.09999999999997,Li+,C8H20P+,Fe+2,C8H18N+,F-,,,,C4H10O2,,,,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.05023474564411083,,,,1.0,,,
random,random-10-minT-highconc,,mass,346.665,Ag+,C11H24N+,Mn+2,Y+3,Br-,C3H7O-,CHO3-,C4H6F3O2-,C4H10O2,CH4N2O,C3H7NO-methyl,C2H6O2,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.06988394724007659,0.017470986810019146,0.017470986810019146,0.017470986810019146,1.0,4.0,1.0,1.0
random,random-10-maxT-highconc,,mass,416.14071428571424,Ag+,C11H24N+,Mn+2,Y+3,Br-,C3H7O-,CHO3-,C4H6F3O2-,C4H10O2,CH4N2O,C3H7NO-methyl,C2H6O2,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.06988394724007659,0.017470986810019146,0.017470986810019146,0.017470986810019146,1.0,4.0,1.0,1.0
random,random-10-minT-lowconc,,mass,346.665,Ag+,C11H24N+,Mn+2,Y+3,Br-,C3H7O-,CHO3-,C4H6F3O2-,C4H10O2,CH4N2O,C3H7NO-methyl,C2H6O2,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.032880924421599816,0.008220231105399954,0.008220231105399954,0.008220231105399954,1.0,4.0,1.0,1.0
random,random-10-maxT-lowconc,,mass,416.14071428571424,Ag+,C11H24N+,Mn+2,Y+3,Br-,C3H7O-,CHO3-,C4H6F3O2-,C4H10O2,CH4N2O,C3H7NO-methyl,C2H6O2,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.032880924421599816,0.008220231105399954,0.008220231105399954,0.008220231105399954,1.0,4.0,1.0,1.0
random,random-11-minT-highconc,,mass,210.37800000000001,C4H12NO+,C9H20N+pyro,,,F6P-,C4BO8-,,,C5H4F8O,C6H14O3,C5H5N,,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,,,2.0,1.0,2.0,
random,random-11-maxT-highconc,,mass,373.046,C4H12NO+,C9H20N+pyro,,,F6P-,C4BO8-,,,C5H4F8O,C6H14O3,C5H5N,,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,0.048045213727552646,,,2.0,1.0,2.0,
random,random-11-minT-lowconc,,mass,210.37800000000001,C4H12NO+,C9H20N+pyro,,,F6P-,C4BO8-,,,C5H4F8O,C6H14O3,C5H5N,,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,,,2.0,1.0,2.0,
random,random-11-maxT-lowconc,,mass,373.046,C4H12NO+,C9H20N+pyro,,,F6P-,C4BO8-,,,C5H4F8O,C6H14O3,C5H5N,,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,0.022605635539849872,,,2.0,1.0,2.0,
random,random-12-minT-highconc,,mass,305.55,OV+2,,,,O4S-2,BH4-,,,C2H4Cl2-ethane,C6H4O4,C4H10O,C2H5NO,0.07687234196408424,0.03843617098204212,0.07687234196408424,,0.03843617098204212,0.07687234196408424,,,4.0,4.0,2.0,1.0
random,random-12-maxT-highconc,,mass,355.23090909090917,OV+2,,,,O4S-2,BH4-,,,C2H4Cl2-ethane,C6H4O4,C4H10O,C2H5NO,0.07687234196408424,0.03843617098204212,0.07687234196408424,,0.03843617098204212,0.07687234196408424,,,4.0,4.0,2.0,1.0
random,random-12-minT-lowconc,,mass,305.55,OV+2,,,,O4S-2,BH4-,,,C2H4Cl2-ethane,C6H4O4,C4H10O,C2H5NO,0.0361690168637598,0.0180845084318799,0.0361690168637598,,0.0180845084318799,0.0361690168637598,,,4.0,4.0,2.0,1.0
random,random-12-maxT-lowconc,,mass,355.23090909090917,OV+2,,,,O4S-2,BH4-,,,C2H4Cl2-ethane,C6H4O4,C4H10O,C2H5NO,0.0361690168637598,0.0180845084318799,0.0361690168637598,,0.0180845084318799,0.0361690168637598,,,4.0,4.0,2.0,1.0
random,random-13-minT-highconc,,mass,237.31312500000004,Fe+2,Cs+,Sn+2,,F2NO4S2-,BH4-,Cl-,,C4H8O3,CH2Cl2,C4H5N,C2H6O2,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.07206782059132898,0.07206782059132898,0.024022606863776323,0.024022606863776323,,1.0,3.0,2.0,2.0
random,random-13-maxT-highconc,,mass,364.135,Fe+2,Cs+,Sn+2,,F2NO4S2-,BH4-,Cl-,,C4H8O3,CH2Cl2,C4H5N,C2H6O2,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.07206782059132898,0.07206782059132898,0.024022606863776323,0.024022606863776323,,1.0,3.0,2.0,2.0
random,random-13-minT-lowconc,,mass,237.31312500000004,Fe+2,Cs+,Sn+2,,F2NO4S2-,BH4-,Cl-,,C4H8O3,CH2Cl2,C4H5N,C2H6O2,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.03390845330977481,0.03390845330977481,0.011302817769924936,0.011302817769924936,,1.0,3.0,2.0,2.0
random,random-13-maxT-lowconc,,mass,364.135,Fe+2,Cs+,Sn+2,,F2NO4S2-,BH4-,Cl-,,C4H8O3,CH2Cl2,C4H5N,C2H6O2,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.03390845330977481,0.03390845330977481,0.011302817769924936,0.011302817769924936,,1.0,3.0,2.0,2.0
random,random-14-minT-highconc,,mass,288.90749999999997,Ti+,,,,C6H18NSi2-,CF3O3S-,,,C3H6O3,,,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.0,,,
random,random-14-maxT-highconc,,mass,344.84999999999997,Ti+,,,,C6H18NSi2-,CF3O3S-,,,C3H6O3,,,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.0,,,
random,random-14-minT-lowconc,,mass,288.90749999999997,Ti+,,,,C6H18NSi2-,CF3O3S-,,,C3H6O3,,,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.0,,,
random,random-14-maxT-lowconc,,mass,344.84999999999997,Ti+,,,,C6H18NSi2-,CF3O3S-,,,C3H6O3,,,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.0,,,
random,random-15-minT-highconc,,mass,219.73636363636362,H4N+,,,,C6H2O4-2,C2H5O-,C4H6F3O2-,,CH3NO2,C2H6O,C3H3FO3,C5H4F8O,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,1.0,4.0,3.0,3.0
random,random-15-maxT-highconc,,mass,373.5399999999999,H4N+,,,,C6H2O4-2,C2H5O-,C4H6F3O2-,,CH3NO2,C2H6O,C3H3FO3,C5H4F8O,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,1.0,4.0,3.0,3.0
random,random-15-minT-lowconc,,mass,219.73636363636362,H4N+,,,,C6H2O4-2,C2H5O-,C4H6F3O2-,,CH3NO2,C2H6O,C3H3FO3,C5H4F8O,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,1.0,4.0,3.0,3.0
random,random-15-maxT-lowconc,,mass,373.5399999999999,H4N+,,,,C6H2O4-2,C2H5O-,C4H6F3O2-,,CH3NO2,C2H6O,C3H3FO3,C5H4F8O,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,1.0,4.0,3.0,3.0
random,random-16-minT-highconc,,mass,204.015,Zr+4,,,,NO3-,F2NO4S2-,,,C3H7NO-methyl,C7H8,C4H10O,,0.03843617098204212,0.11530851294612635,0.03843617098204212,,0.11530851294612635,0.03843617098204212,,,3.0,1.0,1.0,
random,random-16-maxT-highconc,,mass,374.034,Zr+4,,,,NO3-,F2NO4S2-,,,C3H7NO-methyl,C7H8,C4H10O,,0.03843617098204212,0.11530851294612635,0.03843617098204212,,0.11530851294612635,0.03843617098204212,,,3.0,1.0,1.0,
random,random-16-minT-lowconc,,mass,204.015,Zr+4,,,,NO3-,F2NO4S2-,,,C3H7NO-methyl,C7H8,C4H10O,,0.0180845084318799,0.05425352529563969,0.0180845084318799,,0.05425352529563969,0.0180845084318799,,,3.0,1.0,1.0,
random,random-16-maxT-lowconc,,mass,374.034,Zr+4,,,,NO3-,F2NO4S2-,,,C3H7NO-methyl,C7H8,C4H10O,,0.0180845084318799,0.05425352529563969,0.0180845084318799,,0.05425352529563969,0.0180845084318799,,,3.0,1.0,1.0,
random,random-17-minT-highconc,,mass,299.25,Cr+3,,,,C4H6F3O2-,C6H18NSi2-,F-,CO3-2,C2H4Cl2-ethane,C3H8O3S,CCl4,C6H4O2,0.050573909186897525,0.050573909186897525,0.050573909186897525,0.030344345512138517,0.050573909186897525,0.050573909186897525,0.030344345512138517,0.010114781837379504,1.0,1.0,1.0,1.0
random,random-17-maxT-highconc,,mass,403.91625,Cr+3,,,,C4H6F3O2-,C6H18NSi2-,F-,CO3-2,C2H4Cl2-ethane,C3H8O3S,CCl4,C6H4O2,0.050573909186897525,0.050573909186897525,0.050573909186897525,0.030344345512138517,0.050573909186897525,0.050573909186897525,0.030344345512138517,0.010114781837379504,1.0,1.0,1.0,1.0
random,random-17-minT-lowconc,,mass,299.25,Cr+3,,,,C4H6F3O2-,C6H18NSi2-,F-,CO3-2,C2H4Cl2-ethane,C3H8O3S,CCl4,C6H4O2,0.023795405831420917,0.023795405831420917,0.023795405831420917,0.01427724349885255,0.023795405831420917,0.023795405831420917,0.01427724349885255,0.004759081166284184,1.0,1.0,1.0,1.0
random,random-17-maxT-lowconc,,mass,403.91625,Cr+3,,,,C4H6F3O2-,C6H18NSi2-,F-,CO3-2,C2H4Cl2-ethane,C3H8O3S,CCl4,C6H4O2,0.023795405831420917,0.023795405831420917,0.023795405831420917,0.01427724349885255,0.023795405831420917,0.023795405831420917,0.01427724349885255,0.004759081166284184,1.0,1.0,1.0,1.0
random,random-18-minT-highconc,,mass,281.72666666666663,Al+3,,,,CO3-2,,,,C6H15N,C7H8,CH4N2O,C4H10O2,0.07687234196408424,0.11530851294612635,,,0.11530851294612635,,,,1.0,1.0,3.0,4.0
random,random-18-maxT-highconc,,mass,373.24444444444447,Al+3,,,,CO3-2,,,,C6H15N,C7H8,CH4N2O,C4H10O2,0.07687234196408424,0.11530851294612635,,,0.11530851294612635,,,,1.0,1.0,3.0,4.0
random,random-18-minT-lowconc,,mass,281.72666666666663,Al+3,,,,CO3-2,,,,C6H15N,C7H8,CH4N2O,C4H10O2,0.0361690168637598,0.05425352529563969,,,0.05425352529563969,,,,1.0,1.0,3.0,4.0
random,random-18-maxT-lowconc,,mass,373.24444444444447,Al+3,,,,CO3-2,,,,C6H15N,C7H8,CH4N2O,C4H10O2,0.0361690168637598,0.05425352529563969,,,0.05425352529563969,,,,1.0,1.0,3.0,4.0
random,random-19-minT-highconc,,mass,218.12,Tl+3,C9H20N+piper,,,ClO4-,I-,,,C6H15N,C3H9O4P,C3H8O3S,C6H14O3,0.03203014248503509,0.03203014248503509,0.09609042745510529,0.03203014248503509,0.09609042745510529,0.03203014248503509,,,2.0,2.0,1.0,4.0
random,random-19-maxT-highconc,,mass,404.38333333333327,Tl+3,C9H20N+piper,,,ClO4-,I-,,,C6H15N,C3H9O4P,C3H8O3S,C6H14O3,0.03203014248503509,0.03203014248503509,0.09609042745510529,0.03203014248503509,0.09609042745510529,0.03203014248503509,,,2.0,2.0,1.0,4.0
random,random-19-minT-lowconc,,mass,218.12,Tl+3,C9H20N+piper,,,ClO4-,I-,,,C6H15N,C3H9O4P,C3H8O3S,C6H14O3,0.015070423693233248,0.015070423693233248,0.045211271079699744,0.015070423693233248,0.045211271079699744,0.015070423693233248,,,2.0,2.0,1.0,4.0
random,random-19-maxT-lowconc,,mass,404.38333333333327,Tl+3,C9H20N+piper,,,ClO4-,I-,,,C6H15N,C3H9O4P,C3H8O3S,C6H14O3,0.015070423693233248,0.015070423693233248,0.045211271079699744,0.015070423693233248,0.045211271079699744,0.015070423693233248,,,2.0,2.0,1.0,4.0
random,random-20-minT-highconc,,mass,319.46250000000003,Na+,C9H18NO+,Fe+3,,BF4-,BC2F2O4-,,,C2H4O4S,C2H4Cl2-ethane,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.09609042745510529,0.09609042745510529,0.024022606863776323,,,1.0,1.0,,
random,random-20-maxT-highconc,,mass,398.525,Na+,C9H18NO+,Fe+3,,BF4-,BC2F2O4-,,,C2H4O4S,C2H4Cl2-ethane,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.09609042745510529,0.09609042745510529,0.024022606863776323,,,1.0,1.0,,
random,random-20-minT-lowconc,,mass,319.46250000000003,Na+,C9H18NO+,Fe+3,,BF4-,BC2F2O4-,,,C2H4O4S,C2H4Cl2-ethane,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.045211271079699744,0.045211271079699744,0.011302817769924936,,,1.0,1.0,,
random,random-20-maxT-lowconc,,mass,398.525,Na+,C9H18NO+,Fe+3,,BF4-,BC2F2O4-,,,C2H4O4S,C2H4Cl2-ethane,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.045211271079699744,0.045211271079699744,0.011302817769924936,,,1.0,1.0,,
random,random-21-minT-highconc,,mass,252.28218750000002,Sr+2,Hf+4,,,NO3-,O4P-3,,,C7H8,C9H18NO,C3H6O,C5H12,0.03203014248503509,0.03203014248503509,0.09609042745510529,0.03203014248503509,0.09609042745510529,0.03203014248503509,,,2.0,4.0,1.0,1.0
random,random-21-maxT-highconc,,mass,388.075,Sr+2,Hf+4,,,NO3-,O4P-3,,,C7H8,C9H18NO,C3H6O,C5H12,0.03203014248503509,0.03203014248503509,0.09609042745510529,0.03203014248503509,0.09609042745510529,0.03203014248503509,,,2.0,4.0,1.0,1.0
random,random-21-minT-lowconc,,mass,252.28218750000002,Sr+2,Hf+4,,,NO3-,O4P-3,,,C7H8,C9H18NO,C3H6O,C5H12,0.015070423693233248,0.015070423693233248,0.045211271079699744,0.015070423693233248,0.045211271079699744,0.015070423693233248,,,2.0,4.0,1.0,1.0
random,random-21-maxT-lowconc,,mass,388.075,Sr+2,Hf+4,,,NO3-,O4P-3,,,C7H8,C9H18NO,C3H6O,C5H12,0.015070423693233248,0.015070423693233248,0.045211271079699744,0.015070423693233248,0.045211271079699744,0.015070423693233248,,,2.0,4.0,1.0,1.0
random,random-22-minT-highconc,,mass,164.85,K+,In+3,,,F6P-,NO3-,C2H3O2-,C6H18NSi2-,C4H10O,,,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,1.0,,,
random,random-22-maxT-highconc,,mass,292.22,K+,In+3,,,F6P-,NO3-,C2H3O2-,C6H18NSi2-,C4H10O,,,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,1.0,,,
random,random-22-minT-lowconc,,mass,164.85,K+,In+3,,,F6P-,NO3-,C2H3O2-,C6H18NSi2-,C4H10O,,,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,1.0,,,
random,random-22-maxT-lowconc,,mass,292.22,K+,In+3,,,F6P-,NO3-,C2H3O2-,C6H18NSi2-,C4H10O,,,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,1.0,,,
random,random-23-minT-highconc,,mass,328.65000000000003,Ag+,Pb+2,,,CO3-2,C6H18NSi2-,BH4-,CF3O3S-,C9H19NO,,,,0.012011303431888162,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.03603391029566449,0.012011303431888162,1.0,,,
random,random-23-maxT-highconc,,mass,456.95,Ag+,Pb+2,,,CO3-2,C6H18NSi2-,BH4-,CF3O3S-,C9H19NO,,,,0.012011303431888162,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.03603391029566449,0.012011303431888162,1.0,,,
random,random-23-minT-lowconc,,mass,328.65000000000003,Ag+,Pb+2,,,CO3-2,C6H18NSi2-,BH4-,CF3O3S-,C9H19NO,,,,0.005651408884962468,0.028257044424812337,0.005651408884962468,0.028257044424812337,0.005651408884962468,0.028257044424812337,0.016954226654887404,0.005651408884962468,1.0,,,
