category,comment/name,DOI,units,temperature,cation1,cation2,cation3,cation4,anion1,anion2,anion3,anion4,solvent1,solvent2,solvent3,solvent4,cation1_conc,cation2_conc,cation3_conc,cation4_conc,anion1_conc,anion2_conc,anion3_conc,anion4_conc,solvent1_ratio,solvent2_ratio,solvent3_ratio,solvent4_ratio
random,random-9-minT-highconc,,mass,288.09375,Rb+,Co+2,Ni+2,,CO3-2,CHO3-,BC2F2O4-,,H2O,C6H6,,,0.06988394724007659,0.017470986810019146,0.017470986810019146,0.05241296043005742,0.05241296043005742,0.017470986810019146,0.017470986810019146,,3.0,1.0,,
random,random-9-maxT-highconc,,mass,349.59999999999997,Rb+,Co+2,Ni+2,,CO3-2,CHO3-,BC2F2O4-,,H2O,C6H6,,,0.06988394724007659,0.017470986810019146,0.017470986810019146,0.05241296043005742,0.05241296043005742,0.017470986810019146,0.017470986810019146,,3.0,1.0,,
random,random-9-minT-lowconc,,mass,288.09375,Rb+,Co+2,Ni+2,,CO3-2,CHO3-,BC2F2O4-,,H2O,C6H6,,,0.032880924421599816,0.008220231105399954,0.008220231105399954,0.02466069331619986,0.02466069331619986,0.008220231105399954,0.008220231105399954,,3.0,1.0,,
random,random-9-maxT-lowconc,,mass,349.59999999999997,Rb+,Co+2,Ni+2,,CO3-2,CHO3-,BC2F2O4-,,H2O,C6H6,,,0.032880924421599816,0.008220231105399954,0.008220231105399954,0.02466069331619986,0.02466069331619986,0.008220231105399954,0.008220231105399954,,3.0,1.0,,
random,random-10-minT-highconc,,mass,309.6975,Li+,Co+2,,,C3H7O-,BC2F2O4-,,,C4H6O3,C2H5NO,C9H18NO,,0.03843617098204212,0.03843617098204212,0.07687234196408424,0.03843617098204212,0.07687234196408424,0.03843617098204212,,,1.5,1.5,1.0,
random,random-10-maxT-highconc,,mass,470.13124999999997,Li+,Co+2,,,C3H7O-,BC2F2O4-,,,C4H6O3,C2H5NO,C9H18NO,,0.03843617098204212,0.03843617098204212,0.07687234196408424,0.03843617098204212,0.07687234196408424,0.03843617098204212,,,1.5,1.5,1.0,
random,random-10-minT-lowconc,,mass,309.6975,Li+,Co+2,,,C3H7O-,BC2F2O4-,,,C4H6O3,C2H5NO,C9H18NO,,0.0180845084318799,0.0180845084318799,0.0361690168637598,0.0180845084318799,0.0361690168637598,0.0180845084318799,,,1.5,1.5,1.0,
random,random-10-maxT-lowconc,,mass,470.13124999999997,Li+,Co+2,,,C3H7O-,BC2F2O4-,,,C4H6O3,C2H5NO,C9H18NO,,0.0180845084318799,0.0180845084318799,0.0361690168637598,0.0180845084318799,0.0361690168637598,0.0180845084318799,,,1.5,1.5,1.0,
random,random-11-minT-highconc,,mass,284.41875,OV+2,Hf+4,,,F2O2P-,C6H18NSi2-,O4P-3,BF4-,CH3NO2,C3H7NO-dimethyl,C3H8O3S,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,3.0,4.0,1.0,
random,random-11-maxT-highconc,,mass,411.53999999999996,OV+2,Hf+4,,,F2O2P-,C6H18NSi2-,O4P-3,BF4-,CH3NO2,C3H7NO-dimethyl,C3H8O3S,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,3.0,4.0,1.0,
random,random-11-minT-lowconc,,mass,284.41875,OV+2,Hf+4,,,F2O2P-,C6H18NSi2-,O4P-3,BF4-,CH3NO2,C3H7NO-dimethyl,C3H8O3S,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,3.0,4.0,1.0,
random,random-11-maxT-lowconc,,mass,411.53999999999996,OV+2,Hf+4,,,F2O2P-,C6H18NSi2-,O4P-3,BF4-,CH3NO2,C3H7NO-dimethyl,C3H8O3S,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,3.0,4.0,1.0,
random,random-12-minT-highconc,,mass,187.70499999999998,Ca+2,,,,C6H18NSi2-,C9H18NO-,BF4-,C2H5O-,C4H5N,C5H12,,,0.06406028497007019,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,1.0,2.0,,
random,random-12-maxT-highconc,,mass,323.63333333333327,Ca+2,,,,C6H18NSi2-,C9H18NO-,BF4-,C2H5O-,C4H5N,C5H12,,,0.06406028497007019,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,1.0,2.0,,
random,random-12-minT-lowconc,,mass,187.70499999999998,Ca+2,,,,C6H18NSi2-,C9H18NO-,BF4-,C2H5O-,C4H5N,C5H12,,,0.030140847386466496,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,1.0,2.0,,
random,random-12-maxT-lowconc,,mass,323.63333333333327,Ca+2,,,,C6H18NSi2-,C9H18NO-,BF4-,C2H5O-,C4H5N,C5H12,,,0.030140847386466496,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,1.0,2.0,,
random,random-13-minT-highconc,,mass,268.70454545454544,Zn+2,Li+,Cr+2,Cu+2,C6H18NSi2-,,,,C4H6O2,H2O,CCl4,C6H18N3OP,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.12229690767013403,,,,3.0,4.0,3.0,1.0
random,random-13-maxT-highconc,,mass,386.6586363636364,Zn+2,Li+,Cr+2,Cu+2,C6H18NSi2-,,,,C4H6O2,H2O,CCl4,C6H18N3OP,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.12229690767013403,,,,3.0,4.0,3.0,1.0
random,random-13-minT-lowconc,,mass,268.70454545454544,Zn+2,Li+,Cr+2,Cu+2,C6H18NSi2-,,,,C4H6O2,H2O,CCl4,C6H18N3OP,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.057541617737799665,,,,3.0,4.0,3.0,1.0
random,random-13-maxT-lowconc,,mass,386.6586363636364,Zn+2,Li+,Cr+2,Cu+2,C6H18NSi2-,,,,C4H6O2,H2O,CCl4,C6H18N3OP,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.057541617737799665,,,,3.0,4.0,3.0,1.0
random,random-14-minT-highconc,,mass,254.1735,Cu+2,,,,CF3O3S-,BC2F2O4-,C6H2O4-2,,C3H6O3,CHCl3,CH4O,,0.06863601961078951,0.06863601961078951,0.0411816117664737,0.0137272039221579,0.06863601961078951,0.0411816117664737,0.0137272039221579,,3.0,1.0,1.0,
random,random-14-maxT-highconc,,mass,334.57099999999997,Cu+2,,,,CF3O3S-,BC2F2O4-,C6H2O4-2,,C3H6O3,CHCl3,CH4O,,0.06863601961078951,0.06863601961078951,0.0411816117664737,0.0137272039221579,0.06863601961078951,0.0411816117664737,0.0137272039221579,,3.0,1.0,1.0,
random,random-14-minT-lowconc,,mass,254.1735,Cu+2,,,,CF3O3S-,BC2F2O4-,C6H2O4-2,,C3H6O3,CHCl3,CH4O,,0.032293765056928395,0.032293765056928395,0.01937625903415703,0.006458753011385678,0.032293765056928395,0.01937625903415703,0.006458753011385678,,3.0,1.0,1.0,
random,random-14-maxT-lowconc,,mass,334.57099999999997,Cu+2,,,,CF3O3S-,BC2F2O4-,C6H2O4-2,,C3H6O3,CHCl3,CH4O,,0.032293765056928395,0.032293765056928395,0.01937625903415703,0.006458753011385678,0.032293765056928395,0.01937625903415703,0.006458753011385678,,3.0,1.0,1.0,
random,random-15-minT-highconc,,mass,186.9,O2V+,C6H15NO2+,Cr+3,,BC2F2O4-,,,,C3H6O,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,1.0,,,
random,random-15-maxT-highconc,,mass,312.55,O2V+,C6H15NO2+,Cr+3,,BC2F2O4-,,,,C3H6O,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,1.0,,,
random,random-15-minT-lowconc,,mass,186.9,O2V+,C6H15NO2+,Cr+3,,BC2F2O4-,,,,C3H6O,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,1.0,,,
random,random-15-maxT-lowconc,,mass,312.55,O2V+,C6H15NO2+,Cr+3,,BC2F2O4-,,,,C3H6O,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,1.0,,,
random,random-16-minT-highconc,,mass,236.88000000000002,V+2,,,,C9H18NO-,C6H18NSi2-,,,C4H11NO,CH3NO2,C4H7N,C4H5N,0.06406028497007019,0.06406028497007019,0.06406028497007019,,0.06406028497007019,0.06406028497007019,,,1.0,2.0,1.0,1.0
random,random-16-maxT-highconc,,mass,367.536,V+2,,,,C9H18NO-,C6H18NSi2-,,,C4H11NO,CH3NO2,C4H7N,C4H5N,0.06406028497007019,0.06406028497007019,0.06406028497007019,,0.06406028497007019,0.06406028497007019,,,1.0,2.0,1.0,1.0
random,random-16-minT-lowconc,,mass,236.88000000000002,V+2,,,,C9H18NO-,C6H18NSi2-,,,C4H11NO,CH3NO2,C4H7N,C4H5N,0.030140847386466496,0.030140847386466496,0.030140847386466496,,0.030140847386466496,0.030140847386466496,,,1.0,2.0,1.0,1.0
random,random-16-maxT-lowconc,,mass,367.536,V+2,,,,C9H18NO-,C6H18NSi2-,,,C4H11NO,CH3NO2,C4H7N,C4H5N,0.030140847386466496,0.030140847386466496,0.030140847386466496,,0.030140847386466496,0.030140847386466496,,,1.0,2.0,1.0,1.0
random,random-17-minT-highconc,,mass,251.79,Ag+,Ag+2,Mn+2,,BC2F2O4-,,,,C4H10O,C2H4Cl2-ethane,C2H6OS,C2H4Br2,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,3.0,1.0,4.0,1.0
random,random-17-maxT-highconc,,mass,372.90666666666664,Ag+,Ag+2,Mn+2,,BC2F2O4-,,,,C4H10O,C2H4Cl2-ethane,C2H6OS,C2H4Br2,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,3.0,1.0,4.0,1.0
random,random-17-minT-lowconc,,mass,251.79,Ag+,Ag+2,Mn+2,,BC2F2O4-,,,,C4H10O,C2H4Cl2-ethane,C2H6OS,C2H4Br2,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,3.0,1.0,4.0,1.0
random,random-17-maxT-lowconc,,mass,372.90666666666664,Ag+,Ag+2,Mn+2,,BC2F2O4-,,,,C4H10O,C2H4Cl2-ethane,C2H6OS,C2H4Br2,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,3.0,1.0,4.0,1.0
random,random-18-minT-highconc,,mass,291.6136363636364,Ag+,Cd+2,,,C6H18NSi2-,,,,C2H3N,C2H5NO,C4H10O2,C3H7NO-dimethyl,0.03843617098204212,0.03843617098204212,0.11530851294612635,,0.11530851294612635,,,,4.0,4.0,2.0,1.0
random,random-18-maxT-highconc,,mass,396.4954545454546,Ag+,Cd+2,,,C6H18NSi2-,,,,C2H3N,C2H5NO,C4H10O2,C3H7NO-dimethyl,0.03843617098204212,0.03843617098204212,0.11530851294612635,,0.11530851294612635,,,,4.0,4.0,2.0,1.0
random,random-18-minT-lowconc,,mass,291.6136363636364,Ag+,Cd+2,,,C6H18NSi2-,,,,C2H3N,C2H5NO,C4H10O2,C3H7NO-dimethyl,0.0180845084318799,0.0180845084318799,0.05425352529563969,,0.05425352529563969,,,,4.0,4.0,2.0,1.0
random,random-18-maxT-lowconc,,mass,396.4954545454546,Ag+,Cd+2,,,C6H18NSi2-,,,,C2H3N,C2H5NO,C4H10O2,C3H7NO-dimethyl,0.0180845084318799,0.0180845084318799,0.05425352529563969,,0.05425352529563969,,,,4.0,4.0,2.0,1.0
random,random-19-minT-highconc,,mass,174.405,C8H18N+,,,,CO3-2,C6H18NSi2-,O4S-2,,C5H12,C6H15NO2,,,0.12011303431888162,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,,2.0,1.0,,
random,random-19-maxT-highconc,,mass,335.9833333333333,C8H18N+,,,,CO3-2,C6H18NSi2-,O4S-2,,C5H12,C6H15NO2,,,0.12011303431888162,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,,2.0,1.0,,
random,random-19-minT-lowconc,,mass,174.405,C8H18N+,,,,CO3-2,C6H18NSi2-,O4S-2,,C5H12,C6H15NO2,,,0.05651408884962467,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,,2.0,1.0,,
random,random-19-maxT-lowconc,,mass,335.9833333333333,C8H18N+,,,,CO3-2,C6H18NSi2-,O4S-2,,C5H12,C6H15NO2,,,0.05651408884962467,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,,2.0,1.0,,
random,random-20-minT-highconc,,mass,244.17000000000002,Li+,Y+3,C11H24N+,,CH3O-,C2H3O2-,C4H6F3O2-,BC2F2O4-,C5H4F8O,C2H4Br2,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.048045213727552646,0.048045213727552646,0.024022606863776323,0.024022606863776323,0.024022606863776323,1.0,1.3333333333333333,,
random,random-20-maxT-highconc,,mass,373.4857142857142,Li+,Y+3,C11H24N+,,CH3O-,C2H3O2-,C4H6F3O2-,BC2F2O4-,C5H4F8O,C2H4Br2,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.048045213727552646,0.048045213727552646,0.024022606863776323,0.024022606863776323,0.024022606863776323,1.0,1.3333333333333333,,
random,random-20-minT-lowconc,,mass,244.17000000000002,Li+,Y+3,C11H24N+,,CH3O-,C2H3O2-,C4H6F3O2-,BC2F2O4-,C5H4F8O,C2H4Br2,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.022605635539849872,0.022605635539849872,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,1.3333333333333333,,
random,random-20-maxT-lowconc,,mass,373.4857142857142,Li+,Y+3,C11H24N+,,CH3O-,C2H3O2-,C4H6F3O2-,BC2F2O4-,C5H4F8O,C2H4Br2,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.022605635539849872,0.022605635539849872,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,1.3333333333333333,,
random,random-21-minT-highconc,,mass,346.325,Li+,C4H12NO+,,,BC2F2O4-,,,,C6H15O4P,C14H8O2,C6H5F,C3H7NO-dimethyl,0.048045213727552646,0.048045213727552646,0.09609042745510529,,0.09609042745510529,,,,1.5,1.5,1.0,2.0
random,random-21-maxT-highconc,,mass,479.3304166666667,Li+,C4H12NO+,,,BC2F2O4-,,,,C6H15O4P,C14H8O2,C6H5F,C3H7NO-dimethyl,0.048045213727552646,0.048045213727552646,0.09609042745510529,,0.09609042745510529,,,,1.5,1.5,1.0,2.0
random,random-21-minT-lowconc,,mass,346.325,Li+,C4H12NO+,,,BC2F2O4-,,,,C6H15O4P,C14H8O2,C6H5F,C3H7NO-dimethyl,0.022605635539849872,0.022605635539849872,0.045211271079699744,,0.045211271079699744,,,,1.5,1.5,1.0,2.0
random,random-21-maxT-lowconc,,mass,479.3304166666667,Li+,C4H12NO+,,,BC2F2O4-,,,,C6H15O4P,C14H8O2,C6H5F,C3H7NO-dimethyl,0.022605635539849872,0.022605635539849872,0.045211271079699744,,0.045211271079699744,,,,1.5,1.5,1.0,2.0
random,random-22-minT-highconc,,mass,292.425,Cu+,Fe+2,,,OH-,C4H6F3O2-,C6H18NSi2-,C3H7O-,C6H6,,,,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,1.0,,,
random,random-22-maxT-highconc,,mass,335.34999999999997,Cu+,Fe+2,,,OH-,C4H6F3O2-,C6H18NSi2-,C3H7O-,C6H6,,,,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,1.0,,,
random,random-22-minT-lowconc,,mass,292.425,Cu+,Fe+2,,,OH-,C4H6F3O2-,C6H18NSi2-,C3H7O-,C6H6,,,,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,1.0,,,
random,random-22-maxT-lowconc,,mass,335.34999999999997,Cu+,Fe+2,,,OH-,C4H6F3O2-,C6H18NSi2-,C3H7O-,C6H6,,,,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,1.0,,,
