category,comment/name,DOI,units,temperature,cation1,cation2,cation3,cation4,anion1,anion2,anion3,anion4,solvent1,solvent2,solvent3,solvent4,cation1_conc,cation2_conc,cation3_conc,cation4_conc,anion1_conc,anion2_conc,anion3_conc,anion4_conc,solvent1_ratio,solvent2_ratio,solvent3_ratio,solvent4_ratio
random,IL-18-maxT-lowconc,,mass,400.0,Ca+2,,,,I-,C2H5O-,C6H2O4-2,,C6H11N2+,C3H8NO+,C9H20N+piper,,0.032293765056928395,0.032293765056928395,0.01937625903415703,,0.032293765056928395,0.01937625903415703,0.006458753011385678,,1.0,1.0,1.0,
random,aq-19-minT-highconc,,mass,286.65000000000003,Rb+,Pb+2,Ca+2,,C4BO8-,F2O2P-,Cl-,,H2O,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,,0.07206782059132898,0.024022606863776323,0.024022606863776323,,1.0,,,
random,aq-19-maxT-highconc,,mass,354.34999999999997,Rb+,Pb+2,Ca+2,,C4BO8-,F2O2P-,Cl-,,H2O,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,,0.07206782059132898,0.024022606863776323,0.024022606863776323,,1.0,,,
random,aq-19-minT-lowconc,,mass,286.65000000000003,Rb+,Pb+2,Ca+2,,C4BO8-,F2O2P-,Cl-,,H2O,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,,0.03390845330977481,0.011302817769924936,0.011302817769924936,,1.0,,,
random,aq-19-maxT-lowconc,,mass,354.34999999999997,Rb+,Pb+2,Ca+2,,C4BO8-,F2O2P-,Cl-,,H2O,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,,0.03390845330977481,0.011302817769924936,0.011302817769924936,,1.0,,,
random,aq-20-minT-highconc,,mass,286.65000000000003,Sn+2,,,,Br-,C2H4O2-2,,,H2O,,,,0.07687234196408424,0.07687234196408424,0.03843617098204212,,0.07687234196408424,0.03843617098204212,,,1.0,,,
random,aq-20-maxT-highconc,,mass,354.34999999999997,Sn+2,,,,Br-,C2H4O2-2,,,H2O,,,,0.07687234196408424,0.07687234196408424,0.03843617098204212,,0.07687234196408424,0.03843617098204212,,,1.0,,,
random,aq-20-minT-lowconc,,mass,286.65000000000003,Sn+2,,,,Br-,C2H4O2-2,,,H2O,,,,0.0361690168637598,0.0361690168637598,0.0180845084318799,,0.0361690168637598,0.0180845084318799,,,1.0,,,
random,aq-20-maxT-lowconc,,mass,354.34999999999997,Sn+2,,,,Br-,C2H4O2-2,,,H2O,,,,0.0361690168637598,0.0361690168637598,0.0180845084318799,,0.0361690168637598,0.0180845084318799,,,1.0,,,
random,aq-21-minT-highconc,,mass,286.65000000000003,Sr+2,,,,O4S-2,BF4-,C2H4O2-2,,H2O,,,,0.0823632235329474,0.0274544078443158,0.0549088156886316,,0.0274544078443158,0.0549088156886316,0.0274544078443158,,1.0,,,
random,aq-21-maxT-highconc,,mass,354.34999999999997,Sr+2,,,,O4S-2,BF4-,C2H4O2-2,,H2O,,,,0.0823632235329474,0.0274544078443158,0.0549088156886316,,0.0274544078443158,0.0549088156886316,0.0274544078443158,,1.0,,,
random,aq-21-minT-lowconc,,mass,286.65000000000003,Sr+2,,,,O4S-2,BF4-,C2H4O2-2,,H2O,,,,0.03875251806831406,0.012917506022771356,0.025835012045542713,,0.012917506022771356,0.025835012045542713,0.012917506022771356,,1.0,,,
random,aq-21-maxT-lowconc,,mass,354.34999999999997,Sr+2,,,,O4S-2,BF4-,C2H4O2-2,,H2O,,,,0.03875251806831406,0.012917506022771356,0.025835012045542713,,0.012917506022771356,0.025835012045542713,0.012917506022771356,,1.0,,,
random,IL-22-minT-highconc,,mass,300.0,C6H11N2+,,,,O4P-3,BH4-,,,C16H36P+,C4H12NO+,C3H8NO+,,0.12812056994014037,0.03203014248503509,0.03203014248503509,,0.03203014248503509,0.03203014248503509,,,1.0,1.0,1.0,
random,IL-22-maxT-highconc,,mass,400.0,C6H11N2+,,,,O4P-3,BH4-,,,C16H36P+,C4H12NO+,C3H8NO+,,0.12812056994014037,0.03203014248503509,0.03203014248503509,,0.03203014248503509,0.03203014248503509,,,1.0,1.0,1.0,
random,IL-22-minT-lowconc,,mass,300.0,C6H11N2+,,,,O4P-3,BH4-,,,C16H36P+,C4H12NO+,C3H8NO+,,0.06028169477293299,0.015070423693233248,0.015070423693233248,,0.015070423693233248,0.015070423693233248,,,1.0,1.0,1.0,
random,IL-22-maxT-lowconc,,mass,400.0,C6H11N2+,,,,O4P-3,BH4-,,,C16H36P+,C4H12NO+,C3H8NO+,,0.06028169477293299,0.015070423693233248,0.015070423693233248,,0.015070423693233248,0.015070423693233248,,,1.0,1.0,1.0,
random,aq-23-minT-highconc,,mass,286.65000000000003,Sn+2,,,,CH3O-,C2H5O-,,,H2O,,,,0.06406028497007019,0.06406028497007019,0.06406028497007019,,0.06406028497007019,0.06406028497007019,,,1.0,,,
random,aq-23-maxT-highconc,,mass,354.34999999999997,Sn+2,,,,CH3O-,C2H5O-,,,H2O,,,,0.06406028497007019,0.06406028497007019,0.06406028497007019,,0.06406028497007019,0.06406028497007019,,,1.0,,,
random,aq-23-minT-lowconc,,mass,286.65000000000003,Sn+2,,,,CH3O-,C2H5O-,,,H2O,,,,0.030140847386466496,0.030140847386466496,0.030140847386466496,,0.030140847386466496,0.030140847386466496,,,1.0,,,
random,aq-23-maxT-lowconc,,mass,354.34999999999997,Sn+2,,,,CH3O-,C2H5O-,,,H2O,,,,0.030140847386466496,0.030140847386466496,0.030140847386466496,,0.030140847386466496,0.030140847386466496,,,1.0,,,
random,MS-24-minT,,number,1000.0,Sn+2,Ba+2,Ti+,,I-,,,,,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,,0.12011303431888162,,,,,,,
random,aq-25-minT-highconc,,mass,286.65000000000003,Pb+2,Ba+2,,,ClO4-,CH3O-,,,H2O,,,,0.03203014248503509,0.03203014248503509,0.09609042745510529,,0.09609042745510529,0.03203014248503509,,,1.0,,,
random,aq-25-maxT-highconc,,mass,354.34999999999997,Pb+2,Ba+2,,,ClO4-,CH3O-,,,H2O,,,,0.03203014248503509,0.03203014248503509,0.09609042745510529,,0.09609042745510529,0.03203014248503509,,,1.0,,,
random,aq-25-minT-lowconc,,mass,286.65000000000003,Pb+2,Ba+2,,,ClO4-,CH3O-,,,H2O,,,,0.015070423693233248,0.015070423693233248,0.045211271079699744,,0.045211271079699744,0.015070423693233248,,,1.0,,,
random,aq-25-maxT-lowconc,,mass,354.34999999999997,Pb+2,Ba+2,,,ClO4-,CH3O-,,,H2O,,,,0.015070423693233248,0.015070423693233248,0.045211271079699744,,0.045211271079699744,0.015070423693233248,,,1.0,,,
random,IL-26-minT-highconc,,mass,300.0,Fe+3,,,,F6P-,CHO3-,,,C11H24N+,C8H18N+,BF4-,,0.048045213727552646,0.09609042745510529,0.048045213727552646,,0.09609042745510529,0.048045213727552646,,,1.0,1.0,1.0,
random,IL-26-maxT-highconc,,mass,400.0,Fe+3,,,,F6P-,CHO3-,,,C11H24N+,C8H18N+,BF4-,,0.048045213727552646,0.09609042745510529,0.048045213727552646,,0.09609042745510529,0.048045213727552646,,,1.0,1.0,1.0,
random,IL-26-minT-lowconc,,mass,300.0,Fe+3,,,,F6P-,CHO3-,,,C11H24N+,C8H18N+,BF4-,,0.022605635539849872,0.045211271079699744,0.022605635539849872,,0.045211271079699744,0.022605635539849872,,,1.0,1.0,1.0,
random,IL-26-maxT-lowconc,,mass,400.0,Fe+3,,,,F6P-,CHO3-,,,C11H24N+,C8H18N+,BF4-,,0.022605635539849872,0.045211271079699744,0.022605635539849872,,0.045211271079699744,0.022605635539849872,,,1.0,1.0,1.0,
random,aq-27-minT-highconc,,mass,286.65000000000003,Ag+2,Pd+2,,,BH4-,,,,H2O,,,,0.03203014248503509,0.03203014248503509,0.12812056994014037,,0.12812056994014037,,,,1.0,,,
random,aq-27-maxT-highconc,,mass,354.34999999999997,Ag+2,Pd+2,,,BH4-,,,,H2O,,,,0.03203014248503509,0.03203014248503509,0.12812056994014037,,0.12812056994014037,,,,1.0,,,
random,aq-27-minT-lowconc,,mass,286.65000000000003,Ag+2,Pd+2,,,BH4-,,,,H2O,,,,0.015070423693233248,0.015070423693233248,0.06028169477293299,,0.06028169477293299,,,,1.0,,,
random,aq-27-maxT-lowconc,,mass,354.34999999999997,Ag+2,Pd+2,,,BH4-,,,,H2O,,,,0.015070423693233248,0.015070423693233248,0.06028169477293299,,0.06028169477293299,,,,1.0,,,
random,aprotic-28-minT-highconc,,mass,306.075,Cr+2,Al+3,,,CF3O3S-,I-,C3H7O-,,C2H6OS,,,,0.0274544078443158,0.0274544078443158,0.0823632235329474,,0.0823632235329474,0.0274544078443158,0.0274544078443158,,1.0,,,
random,aprotic-28-maxT-highconc,,mass,438.9,Cr+2,Al+3,,,CF3O3S-,I-,C3H7O-,,C2H6OS,,,,0.0274544078443158,0.0274544078443158,0.0823632235329474,,0.0823632235329474,0.0274544078443158,0.0274544078443158,,1.0,,,
random,aprotic-28-minT-lowconc,,mass,306.075,Cr+2,Al+3,,,CF3O3S-,I-,C3H7O-,,C2H6OS,,,,0.012917506022771356,0.012917506022771356,0.03875251806831406,,0.03875251806831406,0.012917506022771356,0.012917506022771356,,1.0,,,
random,aprotic-28-maxT-lowconc,,mass,438.9,Cr+2,Al+3,,,CF3O3S-,I-,C3H7O-,,C2H6OS,,,,0.012917506022771356,0.012917506022771356,0.03875251806831406,,0.03875251806831406,0.012917506022771356,0.012917506022771356,,1.0,,,
random,aq-29-minT-highconc,,mass,286.65000000000003,V+3,,,,OH-,BF4-,C3H7O-,,H2O,,,,0.048045213727552646,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,0.048045213727552646,,1.0,,,
random,aq-29-maxT-highconc,,mass,354.34999999999997,V+3,,,,OH-,BF4-,C3H7O-,,H2O,,,,0.048045213727552646,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,0.048045213727552646,,1.0,,,
random,aq-29-minT-lowconc,,mass,286.65000000000003,V+3,,,,OH-,BF4-,C3H7O-,,H2O,,,,0.022605635539849872,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,0.022605635539849872,,1.0,,,
random,aq-29-maxT-lowconc,,mass,354.34999999999997,V+3,,,,OH-,BF4-,C3H7O-,,H2O,,,,0.022605635539849872,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,0.022605635539849872,,1.0,,,
