Category,comment/name,DOI,units,temperature,cation1,cation1_conc,cation2,cation2_conc,cation3,cation3_conc,cation4,cation4_conc,cation5,cation5_conc,cation6,cation6_conc,cation7,cation7_conc,cation8,cation8_conc,anion1,anion1_conc,anion2,anion2_conc,anion3,anion3_conc,anion4,anion4_conc,anion5,anion5_conc,anion6,anion6_conc,anion7,anion7_conc,anion8,anion8_conc,solvent1,solvent1_ratio,solvent2,solvent2_ratio,solvent3,solvent3_ratio,solvent4,solvent4_ratio,solvent5,solvent5_ratio,solvent6,solvent6_ratio,solvent7,solvent7_ratio,solvent8,solvent8_ratio,category
,protic-16-minT-lowconc,,mass,246.75,Sr+2,0.0133578382745912,Cd+2,0.0133578382745912,K+,0.0133578382745912,,,,,,,,,,,C4H6F3O2-,0.0267156765491824,O4S-2,0.0133578382745912,NO3-,0.0133578382745912,,,,,,,,,,,H2O,2.0,C2H6O,1.0,,,,,,,,,,,,,random
,MS-17-minT,,number,1000.0,Pb+2,1.0,Ag+,1.0,V+2,1.0,,,,,,,,,,,I-,3.0,Br-,1.0,ClO4-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-17-maxT,,number,1300.0,Pb+2,1.0,Ag+,1.0,V+2,1.0,,,,,,,,,,,I-,3.0,Br-,1.0,ClO4-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aprotic-18-minT-lowconc,,mass,247.905,In+3,0.0133578382745912,Pd+2,0.0133578382745912,,,,,,,,,,,,,F2NO4S2-,0.0667891913729562,,,,,,,,,,,,,,,C6H14O3,1.0,CHBr3,2.0,C4H10O2,3.0,,,,,,,,,,,random
,aprotic-19-minT-lowconc,,mass,214.5325,Ba+2,0.0311682893073795,,,,,,,,,,,,,,,OH-,0.0311682893073795,ClO4-,0.0311682893073795,,,,,,,,,,,,,CH3NO2,2.0,CH2Cl2,3.0,C6H14O3,1.0,,,,,,,,,,,random
,aprotic-20-minT-lowconc,,mass,241.5,Al+3,0.0233762169805346,,,,,,,,,,,,,,,C4BO8-,0.0233762169805346,NO3-,0.0233762169805346,CH3O-,0.0233762169805346,,,,,,,,,,,C4H6O2,3.0,,,,,,,,,,,,,,,random
,aprotic-21-minT-lowconc,,mass,274.7325000000001,Al+3,0.0155841446536897,Li+,0.0155841446536897,,,,,,,,,,,,,C4BO8-,0.0311682893073795,OH-,0.0155841446536897,ClO4-,0.0155841446536897,,,,,,,,,,,CHBr3,3.0,C2H4Cl2-ethane,2.0,C4H5N,1.0,,,,,,,,,,,random
,aprotic-22-minT-lowconc,,mass,259.77,Al+3,0.0093504867922138,Fe+3,0.0093504867922138,K+,0.0093504867922138,,,,,,,,,,,F6P-,0.0654534075454971,,,,,,,,,,,,,,,C4H6O3,1.0,C4H8O3,2.0,,,,,,,,,,,,,random
,aprotic-23-minT-lowconc,,mass,225.25125000000003,Y+3,0.0233762169805346,,,,,,,,,,,,,,,C2H3O2-,0.0467524339610693,AsF6-,0.0233762169805346,,,,,,,,,,,,,C4H8O2,3.0,C4H6O2,3.0,C6H5F,2.0,,,,,,,,,,,random
,aprotic-24-minT-lowconc,,mass,244.475,V+2,0.0187009735844277,O2V+,0.0187009735844277,,,,,,,,,,,,,Br-,0.0374019471688555,C3H7O-,0.0187009735844277,,,,,,,,,,,,,C4H8O,2.0,C3H9O4P,1.0,C6H18N3OP,3.0,,,,,,,,,,,random
,aprotic-25-minT-lowconc,,mass,192.36,Cr+3,0.0116881084902673,Cs+,0.0116881084902673,Cu+,0.0116881084902673,,,,,,,,,,,C4H6F3O2-,0.035064325470802,CHO3-,0.0116881084902673,C2H3O2-,0.0116881084902673,,,,,,,,,,,C4H10O2,2.0,C4H7N,3.0,,,,,,,,,,,,,random
,protic-26-minT-lowconc,,mass,223.125,Fe+3,0.0311682893073795,,,,,,,,,,,,,,,C6H2O4-2,0.0311682893073795,CHO3-,0.0311682893073795,,,,,,,,,,,,,C4H11NO,3.0,C4H11NO,1.0,C3H8O,2.0,,,,,,,,,,,random
,protic-27-minT-lowconc,,mass,166.95000000000002,Cu+,0.0561029207532832,,,,,,,,,,,,,,,ClO4-,0.0187009735844277,C2H4O2-2,0.0187009735844277,,,,,,,,,,,,,C2H6O,1.0,,,,,,,,,,,,,,,random
,protic-28-minT-lowconc,,mass,264.46500000000003,OV+2,0.0267156765491824,Al+3,0.0133578382745912,,,,,,,,,,,,,C2H4O2-2,0.0133578382745912,F2O2P-,0.0267156765491824,O4P-3,0.0133578382745912,,,,,,,,,,,C2H6O2,1.0,C4H11NO,3.0,H2O,3.0,,,,,,,,,,,random
,protic-29-minT-lowconc,,mass,231.13125,Fe+2,0.0116881084902673,Tl+3,0.0116881084902673,Ag+,0.0116881084902673,,,,,,,,,,,F-,0.035064325470802,C9H18NO-,0.0116881084902673,C2H4O2-2,0.0116881084902673,,,,,,,,,,,C4H11NO,3.0,C6H15NO2,3.0,C4H11NO,2.0,,,,,,,,,,,random
,IL-30-minT-lowconc,,mass,300.0,Tl+3,0.0233762169805346,,,,,,,,,,,,,,,F2O2P-,0.0233762169805346,CH3O-,0.0233762169805346,NO3-,0.0233762169805346,,,,,,,,,,,C6H15NO2+,3.0,C2F6NO4S2-,1.0,BF4-,1.0,Cl-,1.0,,,,,,,,,random
,protic-31-minT-lowconc,,mass,195.09000000000003,Pt+2,0.0116881084902673,Li+,0.0116881084902673,Hg+2,0.0116881084902673,,,,,,,,,,,F-,0.0584405424513367,,,,,,,,,,,,,,,CH3OH,2.0,C6H15NO2,1.0,C3H8O,3.0,,,,,,,,,,,random
,protic-32-minT-lowconc,,mass,281.40000000000003,Tl+3,0.0155841446536897,Cu+2,0.0155841446536897,,,,,,,,,,,,,Br-,0.0311682893073795,CO3-2,0.0155841446536897,F2O2P-,0.0155841446536897,,,,,,,,,,,C4H11NO,1.0,C9H19NO,1.0,,,,,,,,,,,,,random
,protic-33-minT-lowconc,,mass,273.105,Be+2,0.0093504867922138,Ag+2,0.0093504867922138,In+3,0.0093504867922138,,,,,,,,,,,BH4-,0.0467524339610693,Br-,0.0187009735844277,,,,,,,,,,,,,C2H6O2,3.0,,,,,,,,,,,,,,,random
,IL-34-minT-lowconc,,mass,300.0,Co+2,0.0467524339610693,,,,,,,,,,,,,,,O4S-2,0.0467524339610693,,,,,,,,,,,,,,,C4H12NO+,2.0,NO3-,1.0,Cl-,1.0,,,,,,,,,,,random
,protic-35-minT-lowconc,,mass,193.2,Co+2,0.0155841446536897,Ag+2,0.0155841446536897,,,,,,,,,,,,,C2H3O2-,0.0623365786147591,,,,,,,,,,,,,,,C3H8O,1.0,,,,,,,,,,,,,,,random
,aq-36-minT-lowconc,,mass,286.65000000000003,Li+,0.0116881084902673,Pt+2,0.0116881084902673,Cr+2,0.0116881084902673,,,,,,,,,,,F6P-,0.0584405424513367,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,protic-37-minT-lowconc,,mass,273.105,Zn+2,0.0311682893073795,,,,,,,,,,,,,,,AsF6-,0.0623365786147591,,,,,,,,,,,,,,,C2H6O2,3.0,,,,,,,,,,,,,,,random
,aprotic-38-minT-lowconc,,mass,273.81375,Pb+2,0.0093504867922138,Al+3,0.0093504867922138,Ag+2,0.0093504867922138,,,,,,,,,,,Br-,0.0467524339610693,F6P-,0.0187009735844277,,,,,,,,,,,,,C2H4O4S,1.0,C4H6O3,3.0,,,,,,,,,,,,,random
,MS-39-minT,,number,1000.0,Co+2,1.0,,,,,,,,,,,,,,,I-,1.0,NO3-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-39-maxT,,number,1300.0,Co+2,1.0,,,,,,,,,,,,,,,I-,1.0,NO3-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aq-40-minT-lowconc,,mass,286.65000000000003,Cr+3,0.0233762169805346,,,,,,,,,,,,,,,Cl-,0.070128650941604,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,aq-41-minT-lowconc,,mass,286.65000000000003,Cu+,0.0155841446536897,Sn+2,0.0155841446536897,H3O+,0.0155841446536897,,,,,,,,,,,BF4-,0.0155841446536897,O4S-2,0.0155841446536897,C9H18NO-,0.0155841446536897,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,protic-42-minT-lowconc,,mass,186.6375,Ag+2,0.0233762169805346,V+2,0.0233762169805346,,,,,,,,,,,,,CHO3-,0.0233762169805346,O4P-3,0.0233762169805346,,,,,,,,,,,,,C2H6O,1.0,C3H8O,3.0,,,,,,,,,,,,,random
,aprotic-43-minT-lowconc,,mass,217.6125,In+3,0.0187009735844277,Cu+2,0.0187009735844277,,,,,,,,,,,,,CO3-2,0.0374019471688555,C3H7O-,0.0187009735844277,,,,,,,,,,,,,C3H7NO-methyl,1.0,C4H7N,2.0,C3H7NO-dimethyl,1.0,,,,,,,,,,,random
,protic-44-minT-lowconc,,mass,244.65,Ag+2,0.0311682893073795,,,,,,,,,,,,,,,ClO4-,0.0623365786147591,,,,,,,,,,,,,,,H2O,1.0,C4H11NO,3.0,C4H11NO,2.0,,,,,,,,,,,random
,aprotic-45-minT-lowconc,,mass,211.89,Cr+3,0.0233762169805346,,,,,,,,,,,,,,,F6P-,0.070128650941604,,,,,,,,,,,,,,,CH3OH,1.0,C4H10O2,2.0,,,,,,,,,,,,,random
,protic-46-minT-lowconc,,mass,215.25,Tl+3,0.0187009735844277,Na+,0.0187009735844277,,,,,,,,,,,,,C2H4O2-2,0.0187009735844277,Cl-,0.0187009735844277,C4H6F3O2-,0.0187009735844277,,,,,,,,,,,C4H11NO,2.0,C2H6O,1.0,,,,,,,,,,,,,random
,protic-47-minT-lowconc,,mass,264.45,Sn+2,0.0292202712256683,Li+,0.0058440542451336,,,,,,,,,,,,,F2NO4S2-,0.0292202712256683,O4S-2,0.0058440542451336,Br-,0.0233762169805346,,,,,,,,,,,C9H19NO,2.0,C2H6O,2.0,H2O,3.0,,,,,,,,,,,random
,protic-48-minT-lowconc,,mass,426.3,Cd+2,0.0311682893073795,,,,,,,,,,,,,,,C2F6NO4S2-,0.0311682893073795,F2NO4S2-,0.0155841446536897,ClO4-,0.0155841446536897,,,,,,,,,,,CH4N2O,1.0,,,,,,,,,,,,,,,random
,protic-49-minT-lowconc,,mass,313.35,Cr+3,0.0085004425383762,V+3,0.0085004425383762,Fe+2,0.0085004425383762,,,,,,,,,,,ClO4-,0.0425022126918812,Br-,0.0255013276151287,,,,,,,,,,,,,CH4N2O,3.0,C2H6O2,2.0,CH3OH,2.0,,,,,,,,,,,random
,IL-50-minT-lowconc,,mass,300.0,Zn+2,0.0311682893073795,,,,,,,,,,,,,,,C3H7O-,0.0311682893073795,F2O2P-,0.0311682893073795,,,,,,,,,,,,,C3H8NO+,1.0,C12H14N2+2,1.0,BF4-,2.0,NO3-,1.0,,,,,,,,,random
,MS-51-minT,,number,1000.0,Co+2,1.0,Cu+2,1.0,,,,,,,,,,,,,O4P-3,1.0,Br-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-51-maxT,,number,1300.0,Co+2,1.0,Cu+2,1.0,,,,,,,,,,,,,O4P-3,1.0,Br-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-52-minT-lowconc,,mass,222.6,H3O+,0.0467524339610693,,,,,,,,,,,,,,,C2F6NO4S2-,0.0155841446536897,I-,0.0155841446536897,C3H7O-,0.0155841446536897,,,,,,,,,,,C6H15NO2,3.0,,,,,,,,,,,,,,,random
,aprotic-53-minT-lowconc,,mass,304.22,Fe+2,0.0155841446536897,Be+2,0.0155841446536897,,,,,,,,,,,,,F2NO4S2-,0.0311682893073795,C9H18NO-,0.0155841446536897,CF3O3S-,0.0155841446536897,,,,,,,,,,,C3H7NO-dimethyl,2.0,C2H4Br2,1.0,,,,,,,,,,,,,random
,MS-54-minT,,number,1000.0,V+2,1.0,Y+3,2.0,,,,,,,,,,,,,CO3-2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-54-maxT,,number,1300.0,V+2,1.0,Y+3,2.0,,,,,,,,,,,,,CO3-2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-55-minT-lowconc,,mass,393.75,Li+,0.0467524339610693,,,,,,,,,,,,,,,C2F6NO4S2-,0.0233762169805346,C3H7O-,0.0233762169805346,,,,,,,,,,,,,CH4N2O,2.0,C9H19NO,1.0,,,,,,,,,,,,,random
,protic-56-minT-lowconc,,mass,227.724,Cs+,0.0187009735844277,Zn+2,0.0187009735844277,,,,,,,,,,,,,Cl-,0.0374019471688555,BF4-,0.0187009735844277,,,,,,,,,,,,,H2O,1.0,CH3OH,1.0,C6H15NO2,3.0,,,,,,,,,,,random
,aprotic-57-minT-lowconc,,mass,316.05,Cr+3,0.0085004425383762,Cr+2,0.0085004425383762,Fe+3,0.0085004425383762,,,,,,,,,,,NO3-,0.0425022126918812,F2NO4S2-,0.0170008850767525,BH4-,0.0085004425383762,,,,,,,,,,,C4H8O2S,2.0,,,,,,,,,,,,,,,random
,IL-58-minT-lowconc,,mass,300.0,Be+2,0.0311682893073795,,,,,,,,,,,,,,,Cl-,0.0623365786147591,,,,,,,,,,,,,,,C5H14NO+,1.0,C6H15NO2+,1.0,CHO3-,1.0,F2NO4S2-,1.0,,,,,,,,,random
,protic-59-minT-lowconc,,mass,236.775,Be+2,0.0187009735844277,H3O+,0.0187009735844277,,,,,,,,,,,,,C2F6NO4S2-,0.0187009735844277,CF3O3S-,0.0187009735844277,C4H6F3O2-,0.0187009735844277,,,,,,,,,,,C4H11NO,2.0,C4H11NO,2.0,,,,,,,,,,,,,random
,protic-60-minT-lowconc,,mass,239.4,Ba+2,0.0311682893073795,,,,,,,,,,,,,,,C2H5O-,0.0311682893073795,CH3O-,0.0311682893073795,,,,,,,,,,,,,C4H11NO,3.0,,,,,,,,,,,,,,,random
,protic-61-minT-lowconc,,mass,254.12625000000003,Tl+3,0.0116881084902673,H3O+,0.0116881084902673,Ag+,0.0116881084902673,,,,,,,,,,,CF3O3S-,0.0584405424513367,,,,,,,,,,,,,,,C2H6O2,2.0,C9H19NO,3.0,C2H6O,3.0,,,,,,,,,,,random
,protic-62-minT-lowconc,,mass,302.43000000000006,K+,0.0561029207532832,,,,,,,,,,,,,,,I-,0.0187009735844277,C2H4O2-2,0.0187009735844277,,,,,,,,,,,,,CH4N2O,2.0,C4H11NO,3.0,C2H6O2,2.0,,,,,,,,,,,random
,aq-63-minT-lowconc,,mass,286.65000000000003,O2V+,0.0275014317418055,V+3,0.0055002863483611,K+,0.0220011453934444,,,,,,,,,,,ClO4-,0.0055002863483611,CO3-2,0.0275014317418055,NO3-,0.0055002863483611,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,aprotic-64-minT-lowconc,,mass,258.50125,Cu+,0.0389603616342244,Be+2,0.0077920723268448,Zn+2,0.0077920723268448,,,,,,,,,,,O4S-2,0.0311682893073795,F2O2P-,0.0077920723268448,,,,,,,,,,,,,C2H4Cl2-ethane,3.0,CH3NO2,2.0,C3H6O3,1.0,,,,,,,,,,,random
,protic-65-minT-lowconc,,mass,224.28,V+3,0.0155841446536897,Al+3,0.0155841446536897,,,,,,,,,,,,,C6H2O4-2,0.0311682893073795,ClO4-,0.0311682893073795,,,,,,,,,,,,,C2H6O,1.0,H2O,1.0,C6H15NO2,3.0,,,,,,,,,,,random
,MS-66-minT,,number,1000.0,Ba+2,1.0,,,,,,,,,,,,,,,F-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-66-maxT,,number,1300.0,Ba+2,1.0,,,,,,,,,,,,,,,F-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-67-minT-lowconc,,mass,273.105,Zr+4,0.0133578382745912,Cr+2,0.0133578382745912,Hf+4,0.0133578382745912,,,,,,,,,,,O4P-3,0.0400735148237737,CF3O3S-,0.0133578382745912,,,,,,,,,,,,,C2H6O2,1.0,,,,,,,,,,,,,,,random
,MS-68-minT,,number,1000.0,Ni+2,2.0,,,,,,,,,,,,,,,Br-,1.0,O4P-3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-68-maxT,,number,1300.0,Ni+2,2.0,,,,,,,,,,,,,,,Br-,1.0,O4P-3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aprotic-69-minT-lowconc,,mass,215.96400000000008,Pb+2,0.0333945956864781,,,,,,,,,,,,,,,F-,0.0333945956864781,C6H2O4-2,0.0066789191372956,BF4-,0.0200367574118868,,,,,,,,,,,C6H15O4P,2.0,CHCl3,2.0,CH3OH,1.0,,,,,,,,,,,random
,aprotic-70-minT-lowconc,,mass,239.925,K+,0.0467524339610693,,,,,,,,,,,,,,,NO3-,0.0233762169805346,BH4-,0.0233762169805346,,,,,,,,,,,,,C2H3N,3.0,C6H5F,3.0,,,,,,,,,,,,,random
,MS-71-minT,,number,1000.0,Cr+2,1.0,Be+2,1.0,,,,,,,,,,,,,NO3-,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-71-maxT,,number,1300.0,Cr+2,1.0,Be+2,1.0,,,,,,,,,,,,,NO3-,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-72-minT-lowconc,,mass,189.21,O2V+,0.0187009735844277,Sr+2,0.0187009735844277,,,,,,,,,,,,,C2F6NO4S2-,0.0561029207532832,,,,,,,,,,,,,,,C6H15NO2,2.0,C2H6O,3.0,,,,,,,,,,,,,random
,aprotic-73-minT-lowconc,,mass,265.9125,O2V+,0.0534313530983649,,,,,,,,,,,,,,,C2F6NO4S2-,0.0133578382745912,C9H18NO-,0.0133578382745912,C2H4O2-2,0.0133578382745912,,,,,,,,,,,C6H5F,2.0,C3H4O3,1.0,CH3NO2,1.0,,,,,,,,,,,random
,aprotic-74-minT-lowconc,,mass,261.324,Li+,0.0133578382745912,Rb+,0.0133578382745912,Ca+2,0.0133578382745912,,,,,,,,,,,C2H5O-,0.0534313530983649,,,,,,,,,,,,,,,C6H5NO2,2.0,C6H5F,3.0,,,,,,,,,,,,,random
,IL-75-minT-lowconc,,mass,300.0,Be+2,0.0155841446536897,Tl+3,0.0155841446536897,,,,,,,,,,,,,CO3-2,0.0155841446536897,C3H7O-,0.0311682893073795,ClO4-,0.0155841446536897,,,,,,,,,,,C6H15NO2+,1.0,C3H8NO+,1.0,C16H36P+,1.0,F6P-,2.0,,,,,,,,,random
,aprotic-76-minT-lowconc,,mass,294.0,Zn+2,0.0467524339610693,,,,,,,,,,,,,,,C6H2O4-2,0.0467524339610693,,,,,,,,,,,,,,,C6H18N3OP,2.0,,,,,,,,,,,,,,,random
,protic-77-minT-lowconc,,mass,234.15,Sn+2,0.0311682893073795,,,,,,,,,,,,,,,CHO3-,0.0311682893073795,C4H6F3O2-,0.0155841446536897,BF4-,0.0155841446536897,,,,,,,,,,,C4H11NO,2.0,,,,,,,,,,,,,,,random
,protic-78-minT-lowconc,,mass,186.6375,Li+,0.0534313530983649,,,,,,,,,,,,,,,BF4-,0.0133578382745912,C6H2O4-2,0.0133578382745912,C4BO8-,0.0133578382745912,,,,,,,,,,,C3H8O,3.0,C2H6O,1.0,,,,,,,,,,,,,random
,IL-79-minT-lowconc,,mass,300.0,Cr+3,0.0103894297691265,Ba+2,0.0103894297691265,K+,0.0103894297691265,,,,,,,,,,,CF3O3S-,0.0623365786147591,,,,,,,,,,,,,,,C5H14NO+,1.0,C11H24N+,1.0,C9H20N+pyro,1.0,CHO3-,3.0,,,,,,,,,random
,aq-80-minT-lowconc,,mass,286.65000000000003,Zn+2,0.0267156765491824,Ca+2,0.0133578382745912,,,,,,,,,,,,,C6H2O4-2,0.0133578382745912,F6P-,0.0267156765491824,O4S-2,0.0133578382745912,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,protic-81-minT-lowconc,,mass,195.93,Pt+2,0.0467524339610693,,,,,,,,,,,,,,,C2H4O2-2,0.0233762169805346,O4S-2,0.0233762169805346,,,,,,,,,,,,,C4H11NO,2.0,C2H6O,3.0,,,,,,,,,,,,,random
,protic-82-minT-lowconc,,mass,222.6,Mg+2,0.0116881084902673,O2V+,0.0116881084902673,Al+3,0.0116881084902673,,,,,,,,,,,F-,0.035064325470802,CF3O3S-,0.0116881084902673,C6H2O4-2,0.0116881084902673,,,,,,,,,,,C6H15NO2,1.0,,,,,,,,,,,,,,,random
,IL-83-minT-lowconc,,mass,300.0,Be+2,0.0133578382745912,Fe+3,0.0133578382745912,,,,,,,,,,,,,CHO3-,0.0534313530983649,F2O2P-,0.0133578382745912,,,,,,,,,,,,,C6H15NO2+,1.0,C8H18N+,1.0,C2H3O2-,1.0,Cl-,1.0,,,,,,,,,random
,aprotic-84-minT-lowconc,,mass,297.36,Li+,0.0534313530983649,,,,,,,,,,,,,,,CO3-2,0.0133578382745912,C9H18NO-,0.0133578382745912,C2H3O2-,0.0133578382745912,,,,,,,,,,,C2H4Br2,1.0,,,,,,,,,,,,,,,random
,protic-85-minT-lowconc,,mass,243.39,Fe+3,0.0233762169805346,,,,,,,,,,,,,,,C3H7O-,0.070128650941604,,,,,,,,,,,,,,,C4H11NO,1.0,C3H8O,1.0,C2H6O2,2.0,,,,,,,,,,,random
,aprotic-86-minT-lowconc,,mass,307.65000000000003,Fe+3,0.0311682893073795,,,,,,,,,,,,,,,O4P-3,0.0155841446536897,CH3O-,0.0311682893073795,C4H6F3O2-,0.0155841446536897,,,,,,,,,,,C3H7NO-dimethyl,2.0,,,,,,,,,,,,,,,random
,protic-87-minT-lowconc,,mass,200.55,Fe+3,0.0093504867922138,Sr+2,0.0093504867922138,Sn+2,0.0093504867922138,,,,,,,,,,,F6P-,0.0654534075454971,,,,,,,,,,,,,,,C4H11NO,3.0,C2H6O,3.0,,,,,,,,,,,,,random
,aprotic-88-minT-lowconc,,mass,221.3715,Ni+2,0.0311682893073795,,,,,,,,,,,,,,,C3H7O-,0.0311682893073795,ClO4-,0.0311682893073795,,,,,,,,,,,,,C3H6O3,1.0,C3H7NO-dimethyl,1.0,C4H7N,3.0,,,,,,,,,,,random
,aprotic-89-minT-lowconc,,mass,166.21500000000003,Ca+2,0.0311682893073795,,,,,,,,,,,,,,,ClO4-,0.0623365786147591,,,,,,,,,,,,,,,C6H15N,2.0,,,,,,,,,,,,,,,random
,MS-90-minT,,number,1000.0,Cs+,1.0,Fe+3,1.0,In+3,1.0,,,,,,,,,,,Cl-,6.999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-90-maxT,,number,1300.0,Cs+,1.0,Fe+3,1.0,In+3,1.0,,,,,,,,,,,Cl-,6.999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
